Companies,Investment Stage,Deal Size,Deal Date,Round Investors,Description,Industry,Country,Total Funding,All Investors
Clearmob,Seed VC,$2.00M,04/04/2017,N/A,Clearmob makes it easier for marketers to optimize their campaigns on social media. The company provides a dashboard that plugs into clients' Facebook accounts and can help make sense of their spend and provide suggestions for how they could better target potential users and customers.,Internet Software & Services,United States,$2.00M,N/A
GrokStyle,Seed VC,$2.00M,04/06/2017,N/A,"GrokStyle is a visual search company in the eCommerce space that creates new experiences for consumers to more easily find interesting products, and combine them in stylistic ways. Users can open the app or web interface, upload or take a picture of furniture from any angle or style, and then receive the closest matches, either including the object itself or ones very like it.",Internet Software & Services,United States,$4.63M,N/A
"S
Snappy App",Seed,$2.00M,01/12/2017,N/A,"Snappy App is an employee recognition and incentive platform. Through Snappy, gifts are sent via email or text and are sourced from major brands and retailers. Snappy offers a fun and interactive digital experience by allowing team members to choose the gift they actually like from personalized options.",Internet Software & Services,United States,$80.00M,N/A
Honeycomb,Series A,$2.00M,04/11/2017,N/A,"Honeycomb is an infrastructure monitoring startup that has built a cloud service for monitoring various layers of software that companies depend on to run applications. Built for engineers with operational responsibilities – software, infrastructure, platform, operations, DevOps, SRE – Honeycomb provides full stack observability. The product is designed from the ground up for debugging live production software, consuming event data from any source with any data model, and making collaboration a central part of problem-solving.",Internet Software & Services,United States,$96.90M,N/A
Full Harvest,Seed VC,$2.00M,04/12/2017,N/A,Full Harvest is a B2B platform connecting large farms to food companies to sell surplus and imperfect produce at significantly discounted prices.,eCommerce,United States,$10.70M,N/A
TripCreator,Angel,$2.00M,04/13/2017,N/A,"TripCreator is a trip planning solution that offers Travel Agencies and Airlines a solution to assist their customers in planning their trips. This includes locating and arranging accommodation, transportation, tours and activities and points of interests.",Internet Software & Services,Iceland,$10.00M,N/A
PowerPost,Seed VC,$2.00M,04/14/2017,N/A,"PowerPost is a SaaS content marketing platform that provides brand marketing solutions by automating content publishing to easily create and distribute content across social and web channels. PowerPost serves enterprise brands in the financial, hospitality, manufacturing, and retail sectors. Ad agencies can also leverage the platform to better equip themselves in servicing their customers and automating the content publishing process. PowerPost also provides market intelligence, help desk concierge services, and a full-service creative studio to further assist brands in garnering market share.",Internet Software & Services,United States,$2.00M,N/A
"D
DadeSystems",Series B,$2.00M,04/18/2017,N/A,"DadeSystems provides account receivable automation solutions. Its SaaS-based enterprise platform includes DadePay AR Automation, which automatically captures all incoming payments, including cash, checks, ACH, EFT, and credit cards, and matches the payments to open invoices and updates the companies' ERP systems for immediate deposit; and ePayment customer portal and fully integrated mobile application, which allows companies to send notifications and alert customers when payments are due. The company serves multiple industries including distribution, food and beverage, manufacturing, financial, transportation, wholesale, property management, healthcare, retail, travel, and agriculture.",Internet Software & Services,United States,$11.00M,N/A
Bedly,Seed VC,$2.00M,04/20/2017,N/A,"Launchpad Technologies, dba Bedly, is flexible-term housing built for millennial renters.",Internet Software & Services,United States,$2.76M,N/A
"I
Invertex",Angel,$2.00M,04/20/2017,N/A,Invertex provides scan-to-fit guided shopping experience platforms that combine advanced 3D-digitization and deep-learning technologies.,Internet Software & Services,Israel,$2.00M,N/A
"V
vHive",Seed VC,$2.00M,04/25/2017,N/A,"vHive is a developer of a cloud-based AI that enables enterprises to deploy autonomous drone hives for the acquisition, management and processing of field data. vHive's Mission AI uniquely enables enterprises in a variety of industries such as infrastructure, telecom, rail and civil engineering to scale their drone operations by intelligently using off-the-shelf drones as part of a hive.",Internet Software & Services,Israel,$11.50M,N/A
Everly Health,Series A,$2.00M,05/03/2017,N/A,"Everly Health provides an e-commerce platform that enables customers to buy a variety of test kits online, collect their sample at home, and get informative results without visiting a lab or doctor's office. The platform offers various at-home lab tests including sexual health, thyroid, metabolism, men's health, and breast milk DHA testing, which the company is the exclusive provider of in the U.S.",eCommerce,United States,$230.55M,N/A
"D
Dokkan Afkar",Series A,$2.00M,05/08/2017,N/A,"Dokkan Afkar is a Saudi Arabia-based eCommerce store targeting younger people through a variety of products that mainly come from local suppliers. The platform also sources global companies to find the latest gadgets, home decor, and culturally inspired products to offer its users.",eCommerce,Saudi Arabia,$7.60M,N/A
Axoni,Series A - II,$2.00M,05/11/2017,N/A,"Axoni develops blockchain solutions with a focus on the capital markets industry. Axoni specializes in multi-party data synchronization software, offering blockchain infrastructure, distributed application development, and workflow automation tools. Clients include large financial institutions and capital markets infrastructure companies.",Internet Software & Services,United States,$87.34M,N/A
"Q
Qupital",Seed VC,$2.00M,05/15/2017,N/A,"Qupital is a supply chain finance platform. Operating on a safe and secure online platform, Qupital enables SME businesses to raise capital in a few clicks by connecting them with professional investors, whilst at the same time providing a new asset class to investors that was previously unavailable.",eCommerce,Hong Kong,$167.00M,N/A
Houwzer,Seed,$2.00M,05/16/2017,N/A,"Houwzer is a real estate brokerage platform that charges a fixed fee, instead of the usual percentage taken by real estate agents.",Internet Software & Services,United States,$17.50M,N/A
MoBerries,Seed VC,$2.00M,05/17/2017,N/A,"MoBerries aims to update the old fashioned recruitment processes by offering networking software with a unique real-time matching algorithm, tailored to both professionals as well as partners.",Internet Software & Services,Germany,$2.00M,N/A
"C
Centage Corporation",Series B,$2.00M,05/17/2017,N/A,"Centage Corporation provides small to mid-market organizations with a Cloud SaaS based planning, forecasting and budgeting solution that includes analytics tools and built-in business and financial logic.Maestro Suite eliminates the time-consuming and error-prone activities associated with using spreadsheets. It shows how a business is performing and helps accurately forecast and report on its future financial health, offers synchronized P&L, balance sheet and automatically generated cash flow reporting.",Internet Software & Services,United States,$35.00M,N/A
Nautilus Labs,Seed VC,$2.00M,03/01/2017,N/A,"Nautilus Labs supplies cloud-based big data analysis to commercial ship operation and navigation to reduce fuel costs and reduce emissions in the industry. By providing a unified data platform that leverages machine learning, Nautilus helps clients make better decisions by maximizing the return for every vessel and voyage—and drive closer collaboration, greater transparency, and stronger accountability across their full fleets and shoreside teams, in real time.",Internet Software & Services,United States,$13.80M,N/A
Avail,Seed VC - II,$2.00M,05/25/2017,N/A,"Avail's online tools, education, and support help landlords find and screen tenants, create leases, collect rent online and more.On December 16th, 2020, Avail was acquired by Realtor.com, terms of the transaction were not disclosed.",Internet Software & Services,United States,$10.07M,N/A
